frame_idx,time_s,launcher_x_m,launcher_y_m,launcher_z_m,launcher_vx_mps,launcher_vy_mps,launcher_vz_mps,launcher_speed_mps,launcher_phi_deg,launcher_theta_deg,launcher_psi_deg,launcher_mass_kg,thrust_n,active_stage,satellite_x_m,satellite_y_m,satellite_z_m,launcher_visible,satellite_visible,launcher_impacted,satellite_released,recommended_fps
625,156.25,87675.4417337482,643.778997571924,229929.542626481,1931.04023653037,40.5759697047225,3412.92237954616,3921.5560652914,0.0392683147689825,38.5742414773815,1.78077264784214,53391.7475728155,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
626,156.5,88159.1547202282,653.951568447306,230783.355445597,1934.85194591993,40.6902835015294,3415.25127646451,3925.46163313235,0.0369238020877653,38.604675222156,1.78276255435063,53303.8834951456,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
627,156.75,88643.8228400379,664.152880527057,231637.751955198,1938.67247923881,40.8052483190018,3417.58603840639,3929.37786169244,0.0266381067261661,38.6362434700072,1.78475293744018,53216.0194174757,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
628,157,89129.4483233419,674.383310401979,232492.733607175,1942.50193321626,40.9217194996895,3419.92660790456,3933.30476204543,0.00873210506314354,38.669417217491,1.78674316858669,53128.1553398058,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
629,157.25,89616.0334346073,684.643441255627,233348.301830954,1946.34044506135,41.04052341459,3422.27289511773,3937.24233713157,-0.0142759011344579,38.7046369720591,1.78873349213338,53040.2912621359,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
630,157.5,90103.5804839383,694.933996567666,234204.4580258,1950.18819732406,41.1622212481552,3424.62477938497,3941.19058318901,-0.0383869148361363,38.7423044216399,1.79072522472251,52952.427184466,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
631,157.75,90592.0918389578,705.255733549441,235061.203553748,1954.04542007819,41.2869479271016,3426.98211179298,3945.14949150812,-0.0592773626073114,38.7827748472015,1.79272064495693,52864.5631067961,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
632,158,91081.5699361688,715.609327116367,235918.539733389,1957.91238884364,41.4143742677043,3429.34471856254,3949.11905005612,-0.0735549944224776,38.8263504430692,1.79472247079951,52776.6990291262,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
633,158.25,91572.0172905603,725.995278193106,236776.467834579,1961.78941756634,41.5438043069544,3431.71240475876,3953.09924433054,-0.0797442959353113,38.8732746814931,1.79673300167612,52688.8349514563,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
634,158.5,92063.4365023917,736.413873167734,237634.989074063,1965.67684732531,41.6743798985146,3434.08495793681,3957.09005714787,-0.0787096684805549,38.9237278244214,1.79875319611758,52600.9708737864,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
635,158.75,92555.8302605882,746.865206358251,238494.104611999,1969.57503278598,41.8053327620655,3436.46215174234,3961.09146776224,-0.0733895610591885,38.9778236466204,1.80078206381837,52513.1067961165,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
636,159,93049.201342873,757.349258796078,239353.815549445,1973.48432913947,41.9362097513085,3438.84374978497,3965.10345117029,-0.0679177049708633,39.0356073959923,1.80281670076131,52425.2427184466,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
637,159.25,93543.55261337,767.866009928371,240214.122926948,1977.40508198789,42.0670045291749,3441.22951001358,3969.12597831436,-0.0663888283982816,39.0970549908746,1.80485308275736,52337.3786407767,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
638,159.5,94038.8870187502,778.415548944683,241075.027724318,1981.3376215209,42.1981560652462,3443.61918947726,3973.15901732682,-0.0716321305920628,39.1620734477679,1.80688742952281,52249.5145631068,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
639,159.75,94535.2075839836,788.998152317811,241936.530861603,1985.28226093329,42.3304134925108,3446.01254914365,3977.20253549381,-0.084354824874624,39.2305025394502,1.8089176829151,52161.6504854369,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
640,160,95032.5174084559,799.614303916602,242798.633201247,1989.23929788943,42.4646063951674,3448.40935857495,3981.25650157977,-0.102910104012262,39.302117684899,1.81094453256287,52073.786407767,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
641,160.25,95530.8196627468,810.264650880171,243661.335551382,1993.2090171634,42.6013878542727,3450.80940053788,3985.32088835882,-0.123760418774587,39.3766340563676,1.8129715360109,51985.9223300971,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
642,160.5,96030.117585833,820.94990740857,244524.638670302,1997.19169234501,42.7410261135989,3453.21247568062,3989.39567522218,-0.14250188585276,39.4537118597053,1.81500419338691,51898.0582524272,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
643,160.75,96530.4144820061,831.67073412897,245388.543272085,2001.18758469253,42.8833068816002,3455.61840713124,3993.48085044124,-0.155149436776672,39.5329627152276,1.8170482353746,51810.1941747573,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
644,161,97031.7137164924,842.427628129446,246253.050033221,2005.19693794503,43.0275760019028,3458.02704454645,3997.57641240982,-0.159304216025821,39.6139570427721,1.8191077093589,51722.3300970874,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
645,161.25,97534.0187087933,853.22085586237,247118.159600009,2009.21996920341,43.172910931695,3460.43826715204,4001.68236941094,-0.154858129055515,39.6962323258305,1.82118356324917,51634.4660194175,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
646,161.5,98037.3329231728,864.050448691402,247983.87259644,2013.2568575181,43.3183713161292,3462.85198572249,4005.79873816188,-0.144025878475939,39.7793020863841,1.82327327122735,51546.6019417476,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
647,161.75,98541.6598564055,874.916262499929,248850.189632412,2017.30773293079,43.4632552341059,3465.26814388706,4009.92554206888,-0.130692679564339,39.8626653542436,1.82537167087293,51458.7378640777,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
648,162,99047.0030236143,885.81808387975,249717.111312215,2021.37266883529,43.6072855192872,3467.68671921297,4014.06281020498,-0.119267900842186,39.9458163882338,1.82747272914745,51370.8737864078,1304000,Zefiro-40,NaN,NaN,NaN,1,0,0,0,18
649,162.25,99553.3659435097,896.755751559825,250584.638243257,708.908087853551,15.3127347521043,-250,751.854478519458,-0.11338146331412,40.0282544184192,1.82957160350325,48983.0097087379,1304000,Separation satellite,99553.3659435097,896.755751559825,250584.638243257,1,1,0,1,18
650,162.5,99730.5929654731,900.583935247851,250521.525118257,708.90808785355,15.3127347521043,-252.4525,752.673515958955,-0.108041783749808,40.110362956899,1.83084090708272,48983.0097087379,0,Retour balistique,100085.037825472,908.657880371511,250714.759782913,1,1,0,1,18
651,162.75,99907.8199874365,904.412118935877,250457.798868257,708.908087853549,15.3127347521042,-254.904999999999,753.499645583702,-0.103055976486478,40.192143936814,1.83158421448571,48983.0097087379,0,Retour balistique,100616.700195544,920.977579588975,250844.873822569,1,1,0,1,18
652,163,100085.0470094,908.240302623903,250393.459493256,708.908087853549,15.3127347521042,-257.357499999999,754.332844092058,-0.098300774755098,40.2735990357382,1.83199513162098,48983.0097087379,0,Retour balistique,101148.352725769,933.714841612807,250974.980362225,1,1,0,1,18
653,163.25,100262.274031363,912.068486311929,250328.506993256,708.908087853548,15.3127347521042,-259.809999999999,755.173088086275,-0.0936973981383136,40.3547297769215,1.83219712230001,48983.0097087379,0,Retour balistique,101679.995088199,946.869658586024,251105.079401881,1,1,0,1,18
654,163.5,100439.501053327,915.896669999955,250262.941368256,708.908087853547,15.3127347521042,-262.262499999999,756.020354075213,-0.0891954925621562,40.4355375886339,1.83226891123014,48983.0097087379,0,Retour balistique,102211.626954888,960.442022394073,251235.170941538,1,1,0,1,18
655,163.75,100616.72807529,919.724853687981,250196.762618256,708.908087853546,15.3127347521042,-264.714999999998,756.874618477036,-0.0847628679005299,40.516023839523,1.83226068703367,48983.0097087379,0,Retour balistique,102743.247997901,974.431924664839,251365.254981194,1,1,0,1,18
656,164,100793.955097253,923.553037376007,250129.970743257,708.908087853545,15.3127347521042,-267.167499999998,757.735857621907,-0.0803789403658264,40.5961898599203,1.83220443714999,48983.0097087379,0,Retour balistique,103274.857889306,988.839356768647,251495.33152085,1,1,0,1,18
657,164.25,100971.182119217,927.381221064033,250062.565743257,708.908087853545,15.3127347521042,-269.619999999998,758.604047754661,-0.0760305422941501,40.6760369547803,1.83212053982018,48983.0097087379,0,Retour balistique,103806.456301179,1003.66430981827,251625.400560506,1,1,0,1,18
658,164.5,101148.40914118,931.209404752059,249994.547618257,708.908087853544,15.3127347521042,-272.072499999997,759.479165037465,-0.0717092446970825,40.7555664115781,1.83202196869418,48983.0097087379,0,Retour balistique,104338.042905605,1018.90677466893,251755.462100163,1,1,0,1,18
659,164.75,101325.636163144,935.037588440085,249925.916368256,708.908087853543,15.3127347521042,-274.524999999997,760.361185552467,-0.0674096464584779,40.8347795051462,1.83191697467786,48983.0097087379,0,Retour balistique,104869.617374673,1034.56674191831,251885.516139819,1,1,0,1,18
660,165,101502.863185107,938.865772128111,249856.671993256,708.908087853542,15.3127347521042,-276.977499999997,761.25008530443,-0.0631282812006534,40.9136775006451,1.8318107965075,48983.0097087379,0,Retour balistique,105401.179380481,1050.64420190656,252015.562679475,1,1,0,1,18
661,165.25,101680.09020707,942.693955816137,249786.814493256,708.908087853541,15.3127347521042,-279.429999999996,762.145840223346,-0.0588629188251613,40.9922616553903,1.83170675181131,48983.0097087379,0,Retour balistique,105932.728595137,1067.13914471628,252145.601719131,1,1,0,1,18
662,165.5,101857.317229034,946.522139504163,249716.343868256,708.90808785354,15.3127347521041,-281.882499999996,763.048426167041,-0.054612119236856,41.0705332199805,1.83160693302363,48983.0097087379,0,Retour balistique,106464.264690753,1084.05156017258,252275.633258788,1,1,0,1,18
663,165.75,102034.544250997,950.350323192189,249645.260118256,708.908087853539,15.3127347521041,-284.334999999995,763.957818923759,-0.050374947202112,41.1484934389948,1.83151265126041,48983.0097087379,0,Retour balistique,106995.787339451,1101.38143784302,252405.657298444,1,1,0,1,18
664,166,102211.77127296,954.178506880215,249573.563243257,708.908087853539,15.3127347521041,-286.787499999995,764.873994214731,-0.0461507901633795,41.2261435514281,1.8314247194361,48983.0097087379,0,Retour balistique,107527.296213362,1119.12876703767,252535.6738381,1,1,0,1,18
665,166.25,102388.998294924,958.006690568241,249501.253243257,708.908087853538,15.3127347521041,-289.239999999995,765.796927696726,-0.0419392418366054,41.3034847909637,1.83134363284304,48983.0097087379,0,Retour balistique,108058.790984623,1137.29353680907,252665.682877756,1,1,0,1,18
666,166.5,102566.225316887,961.834874256267,249428.330118257,708.908087853537,15.3127347521041,-291.692499999994,766.726594964589,-0.037740027839375,41.380518386148,1.83126968432954,48983.0097087379,0,Retour balistique,108590.271325383,1155.87573595229,252795.684417413,1,1,0,1,18
667,166.75,102743.452338851,965.663057944293,249354.793868256,708.908087853536,15.3127347521041,-294.144999999994,767.662971553755,-0.0335529581734403,41.4572455605038,1.83120303776266,48983.0097087379,0,Retour balistique,109121.736907798,1174.8753530049,252925.678457069,1,1,0,1,18
668,167,102920.679360814,969.491241632319,249280.644493256,708.908087853535,15.3127347521041,-296.597499999994,768.606032942749,-0.0293778968649086,41.5336675326075,1.83114377488386,48983.0097087379,0,Retour balistique,109653.187404032,1194.29237624696,253055.664996725,1,1,0,1,18
669,167.25,103097.906382777,973.319425320345,249205.881993256,708.908087853534,15.3127347521041,-299.049999999993,769.555754555664,-0.0252147425665777,41.6097855161424,1.83109192519377,48983.0097087379,0,Retour balistique,110184.622486261,1214.1267937011,253185.644036381,1,1,0,1,18
670,167.5,103275.133404741,977.147609008371,249130.506368256,708.908087853533,15.3127347521041,-301.502499999993,770.512111764628,-0.0210634161639728,41.6856007199397,1.83104748501253,48983.0097087379,0,Retour balistique,110716.041826668,1234.37859313244,253315.615576038,1,1,0,1,18
671,167.75,103452.360426704,980.975792696397,249054.517618257,708.908087853532,15.312734752104,-303.954999999992,771.475079892238,-0.0169238528559897,41.7611143480099,1.83101042963595,48983.0097087379,0,Retour balistique,111247.445097448,1255.04776204866,253445.579615694,1,1,0,1,18
672,168,103629.587448668,984.803976384423,248977.915743257,708.908087853531,15.312734752104,-306.407499999992,772.444634213989,-0.0127959970942941,41.8363275995696,1.83098072108802,48983.0097087379,0,Retour balistique,111778.831970804,1276.13428769998,253575.53615535,1,1,0,1,18
673,168.25,103806.814470631,988.632160072449,248900.700743257,708.90808785353,15.312734752104,-308.859999999992,773.420749960674,-0.00867979934911739,41.9112416690648,1.83095831306473,48983.0097087379,0,Retour balistique,112310.20211895,1297.63815707915,253705.485195006,1,1,0,1,18
674,168.5,103984.041492594,992.460343760475,248822.872618257,708.908087853529,15.312734752104,-311.312499999991,774.403402320767,-0.00457521404188849,41.9858577461932,1.83094315408627,48983.0097087379,0,Retour balistique,112841.555214111,1319.55935692153,253835.426734663,1,1,0,1,18
675,168.75,104161.268514558,996.288527448501,248744.431368257,708.908087853528,15.312734752104,-313.764999999991,775.392566442784,-0.000482198223318876,42.0601770159237,1.83093518950683,48983.0097087379,0,Retour balistique,113372.890928521,1341.89787370501,253965.360774319,1,1,0,1,18
676,169,104338.495536521,1000.11671113653,248665.376993257,708.908087853527,15.312734752104,-316.21749999999,776.388217437627,0.00359928927226502,42.1342006585169,1.83093436279536,48983.0097087379,0,Retour balistique,113904.208934425,1364.65369365007,254095.287313975,1,1,0,1,18
677,169.25,104515.722558484,1003.94489482455,248585.709493256,708.908087853526,15.312734752104,-318.66999999999,777.3903303809,0.00766928836833054,42.2079298495439,1.83094061635167,48983.0097087379,0,Retour balistique,114435.508904079,1387.82680271978,254225.206353631,1,1,0,1,18
678,169.5,104692.949580448,1007.77307851258,248505.428868257,708.908087853525,15.312734752104,-321.122499999989,778.39888031521,0.0117278380931635,42.2813657599053,1.83095389202599,48983.0097087379,0,Retour balistique,114966.790509753,1411.41718661981,254355.117893288,1,1,0,1,18
679,169.75,104870.176602411,1011.60126220061,248424.535118257,708.908087853524,15.312734752104,-323.574999999989,779.413842252446,0.0157749768027026,42.3545095558497,1.83097413144947,48983.0097087379,0,Retour balistique,115498.053423723,1435.4248307984,254485.021932944,1,1,0,1,18
680,170,105047.403624375,1015.42944588863,248343.028243257,708.908087853523,15.3127347521039,-326.027499999988,780.435191176031,0.0198107423240259,42.4273623989929,1.83100127624405,48983.0097087379,0,Retour balistique,116029.297318281,1459.84972044646,254614.9184726,1,1,0,1,18
681,170.25,105224.630646338,1019.25762957666,248260.908243257,708.908087853522,15.3127347521039,-328.479999999988,781.46290204316,0.0238351720481371,42.4999254463353,1.8310352681555,48983.0097087379,0,Retour balistique,116560.521865728,1484.69184049747,254744.807512256,1,1,0,1,18
682,170.5,105401.857668301,1023.08581326468,248178.175118257,708.908087853521,15.3127347521039,-330.932499999987,782.496949787004,0.027848302990351,42.5721998502813,1.83107604913737,48983.0097087379,0,Retour balistique,117091.726738379,1509.95117562757,254874.689051913,1,1,0,1,18
683,170.75,105579.084690265,1026.91399695271,248094.828868257,708.90808785352,15.3127347521039,-333.384999999987,783.537309318907,0.0318501718299703,42.6441867586565,1.83112356140365,48983.0097087379,0,Retour balistique,117622.91160856,1535.62771025553,255004.563091569,1,1,0,1,18
684,171,105756.311712228,1030.74218064074,248010.869493257,708.908087853519,15.3127347521039,-335.837499999986,784.583955530548,0.0358408149367213,42.7158873147268,1.83117774746156,48983.0097087379,0,Retour balistique,118154.076148608,1561.72142854278,255134.429631225,1,1,0,1,18
685,171.25,105933.538734191,1034.57036432876,247926.296993257,708.908087853517,15.3127347521039,-338.289999999986,785.636863296084,0.0398202683887194,42.7873026572157,1.83123855013156,48983.0097087379,0,Retour balistique,118685.220030876,1588.23231439339,255264.288670881,1,1,0,1,18
686,171.5,106110.765756155,1038.39854801679,247841.111368257,708.908087853516,15.3127347521039,-340.742499999985,786.69600747427,0.0437885679850129,42.8584339203228,1.83130591255931,48983.0097087379,0,Retour balistique,119216.342927727,1615.16035145413,255394.140210538,1,1,0,1,18
687,171.75,106287.992778118,1042.22673170481,247755.312618257,708.908087853515,15.3127347521039,-343.194999999984,787.761362910561,0.0477457492546509,42.9292822337414,1.83137977822252,48983.0097087379,0,Retour balistique,119747.444511538,1642.50552311443,255523.984250194,1,1,0,1,18
688,172,106465.219800082,1046.05491539284,247668.900743257,708.908087853514,15.3127347521038,-345.647499999984,788.83290443918,0.0516918474635208,42.9998487226768,1.83146009093438,48983.0097087379,0,Retour balistique,120278.524454698,1670.2678125064,255653.82078985,1,1,0,1,18
689,172.25,106642.446822045,1049.88309908087,247581.875743257,708.908087853513,15.3127347521038,-348.099999999983,789.910606885172,0.0556268976197483,43.0701345078633,1.83154679484511,48983.0097087379,0,Retour balistique,120809.582429611,1698.44720250488,255783.649829506,1,1,0,1,18
690,172.5,106819.673844008,1053.71128276889,247494.237618257,708.908087853512,15.3127347521038,-350.552499999983,790.994445066429,0.0595509344781689,43.140140705583,1.83163983444196,48983.0097087379,0,Retour balistique,121340.618108693,1727.0436757274,255913.471369163,1,1,0,1,18
691,172.75,106996.900865972,1057.53946645692,247405.986368257,708.908087853511,15.3127347521038,-353.004999999982,792.084393795697,0.0634639925441949,43.2098684276823,1.83173915454862,48983.0097087379,0,Retour balistique,121871.631164375,1756.05721453422,256043.285408819,1,1,0,1,18
692,173,107174.127887935,1061.36765014494,247317.121993257,708.908087853509,15.3127347521038,-355.457499999982,793.180427882549,0.067366106077285,43.2793187815903,1.83184470032384,48983.0097087379,0,Retour balistique,122402.621269102,1785.48780102834,256173.091948475,1,1,0,1,18
693,173.25,107351.354909898,1065.19583383297,247227.644493257,708.908087853508,15.3127347521038,-357.909999999981,794.282522135349,0.0712573090941496,43.3484928703361,1.83195641726006,48983.0097087379,0,Retour balistique,122933.588095332,1815.33541705548,256302.890988131,1,1,0,1,18
694,173.5,107528.581931862,1069.024017521,247137.553868257,708.908087853507,15.3127347521038,-360.36249999998,795.390651363177,0.0751376353717764,43.4173917925661,1.83207425118145,48983.0097087379,0,Retour balistique,123464.531315538,1845.60004420414,256432.682527788,1,1,0,1,18
695,173.75,107705.808953825,1072.85220120902,247046.850118257,708.908087853506,15.3127347521037,-362.81499999998,796.50479037774,0.0790071184503303,43.4860166425612,1.83219814824222,48983.0097087379,0,Retour balistique,123995.450602208,1876.28166380557,256562.466567444,1,1,0,1,18
696,174,107883.035975789,1076.68038489705,246955.533243257,708.908087853504,15.3127347521037,-365.267499999979,797.624913995253,0.082865791635963,43.5543685102547,1.83232805492452,48983.0097087379,0,Retour balistique,124526.345627844,1907.38025693382,256692.2431071,1,1,0,1,18
697,174.25,108060.262997752,1080.50856858507,246863.603243257,708.908087853503,15.3127347521037,-367.719999999978,798.750997038303,0.0867136880035535,43.6224484812491,1.83246391803656,48983.0097087379,0,Retour balistique,125057.216064963,1938.8958044057,256822.012146756,1,1,0,1,18
698,174.5,108237.490019715,1084.3367522731,246771.060118257,708.908087853502,15.3127347521037,-370.172499999978,799.883014337678,0.090550840399396,43.690257636833,1.83260568471056,48983.0097087379,0,Retour balistique,125588.061586097,1970.82828678085,256951.773686413,1,1,0,1,18
699,174.75,108414.717041679,1088.16493596113,246677.903868257,708.908087853501,15.3127347521037,-372.624999999977,801.020940734184,0.0943772814438416,43.757797053999,1.83275330240081,48983.0097087379,0,Retour balistique,126118.881863795,2003.1776843617,257081.527726069,1,1,0,1,18
700,175,108591.944063642,1091.99311964915,246584.134493257,708.908087853499,15.3127347521037,-375.077499999976,802.164751080428,0.0981930435339027,43.8250678054601,1.83290671888162,48983.0097087379,0,Retour balistique,126649.67657062,2035.94397719351,257211.274265725,1,1,0,1,18
701,175.25,108769.171085606,1095.82130333718,246489.751993257,708.908087853498,15.3127347521037,-377.529999999975,803.31442024258,0.101998158845822,43.8920709596666,1.83306588224536,48983.0097087379,0,Retour balistique,127180.445379151,2069.12714506441,257341.013305381,1,1,0,1,18
702,175.5,108946.398107569,1099.6494870252,246394.756368257,708.908087853496,15.3127347521036,-379.982499999975,804.469923102113,0.10579265933761,43.9588075808235,1.83323074090051,48983.0097087379,0,Retour balistique,127711.187961983,2102.72716750533,257470.744845038,1,1,0,1,18
703,175.75,109123.625129532,1103.47767071323,246299.147618257,708.908087853495,15.3127347521036,-382.434999999974,805.631234557516,0.109576576751552,44.025278728907,1.8334012435697,48983.0097087379,0,Retour balistique,128241.903991727,2136.7440237901,257600.468884694,1,1,0,1,18
704,176,109300.852151496,1107.30585440126,246202.925743257,708.908087853494,15.3127347521036,-384.887499999973,806.798329525982,0.113349942616686,44.0914854596813,1.83357733928782,48983.0097087379,0,Retour balistique,128772.593141012,2171.17769293541,257730.18542435,1,1,0,1,18
705,176.25,109478.079173459,1111.13403808928,246106.090743257,708.908087853492,15.3127347521036,-387.339999999972,807.971182945074,0.117112788251254,44.1574288247152,1.83375897740004,48983.0097087379,0,Retour balistique,129303.255082481,2206.02815370084,257859.894464006,1,1,0,1,18
706,176.5,109655.306195422,1114.96222177731,246008.642618257,708.908087853491,15.3127347521036,-389.792499999971,809.149769774365,0.120865144765124,44.2231098713991,1.83394610755994,48983.0097087379,0,Retour balistique,129833.889488796,2241.29538458889,257989.596003663,1,1,0,1,18
707,176.75,109832.533217386,1118.79040546533,245910.581368257,708.908087853489,15.3127347521036,-392.244999999971,810.334064997058,0.124607043062186,44.2885296429611,1.83413867972768,48983.0097087379,0,Retour balistique,130364.496032634,2276.97936384494,258119.290043319,1,1,0,1,18
708,177,110009.760239349,1122.61858915336,245811.906993257,708.908087853488,15.3127347521035,-394.69749999997,811.524043621569,0.128338513842722,44.3536891784839,1.83433664416808,48983.0097087379,0,Retour balistique,130895.07438669,2313.08006945733,258248.976582975,1,1,0,1,18
709,177.25,110186.987261313,1126.44677284138,245712.619493257,708.908087853486,15.3127347521035,-397.149999999969,812.719680683106,0.132059587605751,44.4185895129207,1.83453995144886,48983.0097087379,0,Retour balistique,131425.624223678,2349.59747915732,258378.655622631,1,1,0,1,18
710,177.5,110364.214283276,1130.27495652941,245612.718868257,708.908087853485,15.3127347521035,-399.602499999968,813.920951245204,0.135770294651345,44.4832316771125,1.83474855243872,48983.0097087379,0,Retour balistique,131956.145216328,2386.53157041915,258508.327162288,1,1,0,1,18
711,177.75,110541.441305239,1134.10314021744,245512.205118257,708.908087853483,15.3127347521035,-402.054999999967,815.127830401247,0.139470665082925,44.5476166978032,1.83496239830561,48983.0097087379,0,Retour balistique,132486.637037387,2423.88232046002,258637.991201944,1,1,0,1,18
712,178,110718.668327203,1137.93132390546,245411.078243257,708.908087853482,15.3127347521035,-404.507499999966,816.340293275966,0.143160728809526,44.6117455976571,1.83518144051496,48983.0097087379,0,Retour balistique,133017.099359622,2461.64970624009,258767.6477416,1,1,0,1,18
713,178.25,110895.895349166,1141.75950759349,245309.338243257,708.90808785348,15.3127347521035,-406.959999999965,817.558315026909,0.146840515548042,44.6756193952738,1.83540563082782,48983.0097087379,0,Retour balistique,133547.531855816,2499.83370446256,258897.296781256,1,1,0,1,18
714,178.5,111073.122371129,1145.58769128151,245206.985118257,708.908087853479,15.3127347521034,-409.412499999964,818.781870845883,0.150510054825444,44.7392391052056,1.83563492129924,48983.0097087379,0,Retour balistique,134077.934198773,2538.43429157361,259026.938320913,1,1,0,1,18
715,178.75,111250.349393093,1149.41587496954,245104.018868257,708.908087853477,15.3127347521034,-411.864999999963,820.010935960388,0.154169375980974,44.8026057379725,1.83586926427645,48983.0097087379,0,Retour balistique,134608.306061313,2577.45144376247,259156.572360569,1,1,0,1,18
716,179,111427.576415056,1153.24405865757,245000.439493257,708.908087853476,15.3127347521034,-414.317499999962,821.245485635007,0.157818508168318,44.8657203000788,1.83610861239715,48983.0097087379,0,Retour balistique,135138.647116277,2616.88513696138,259286.198900225,1,1,0,1,18
717,179.25,111604.803437019,1157.07224234559,244896.246993257,708.908087853474,15.3127347521034,-416.769999999961,822.485495172787,0.161457480357752,44.9285837940288,1.83635291858784,48983.0097087379,0,Retour balistique,135668.957036523,2656.73534684567,259415.817939881,1,1,0,1,18
718,179.5,111782.030458983,1160.90042603362,244791.441368257,708.908087853472,15.3127347521034,-419.22249999996,823.730939916592,0.165086321338264,44.9911972183425,1.83660213606216,48983.0097087379,0,Retour balistique,136199.235494929,2697.00204883373,259545.429479538,1,1,0,1,18
719,179.75,111959.257480946,1164.72860972164,244686.022618257,708.90808785347,15.3127347521033,-421.674999999959,824.981795250427,0.168705059719656,45.0535615675721,1.83685621831915,48983.0097087379,0,Retour balistique,136729.482164394,2737.68521808704,259675.033519194,1,1,0,1,18
720,180,112136.48450291,1168.55679340967,244579.990743257,708.908087853469,15.3127347521033,-424.127499999958,826.238036600751,0.172313723934624,45.1156778323166,1.83711511914165,48983.0097087379,0,Retour balistique,137259.696717835,2778.78482951016,259804.63005885,1,1,0,1,18
721,180.25,112313.711524873,1172.38497709769,244473.345743257,708.908087853467,15.3127347521033,-426.579999999957,827.499639437753,0.175912342240808,45.1775469992387,1.83737879259466,48983.0097087379,0,Retour balistique,137789.878828188,2820.30085775079,259934.219098506,1,1,0,1,18
722,180.5,112490.938546836,1176.21316078572,244366.087618257,708.908087853465,15.3127347521033,-429.032499999956,828.766579276612,0.179500942722827,45.2391700510795,1.83764719302371,48983.0097087379,0,Retour balistique,138320.02816841,2862.23327719977,260063.800638163,1,1,0,1,18
723,180.75,112668.1655688,1180.04134447375,244258.216368257,708.908087853463,15.3127347521033,-431.484999999955,830.038831678737,0.18307955329429,45.3005479666743,1.83792027505331,48983.0097087379,0,Retour balistique,138850.14441148,2904.58206199106,260193.374677819,1,1,0,1,18
724,181,112845.392590763,1183.86952816177,244149.731993257,708.908087853462,15.3127347521032,-433.937499999954,831.316372252977,0.186648201699784,45.3616817209685,1.83819799358522,48983.0097087379,0,Retour balistique,139380.227230394,2947.34718600182,260322.941217475,1,1,0,1,18
725,181.25,113022.619612726,1187.6977118498,244040.634493257,708.90808785346,15.3127347521032,-436.389999999953,832.599176656809,0.190206915516839,45.4225722850324,1.83848030379705,48983.0097087379,0,Retour balistique,139910.27629817,2990.52862285235,260452.500257131,1,1,0,1,18
726,181.5,113199.84663469,1191.52589553782,243930.923868257,708.908087853458,15.3127347521032,-438.842499999952,833.887220597511,0.193755722157875,45.4832206260771,1.83876716114059,48983.0097087379,0,Retour balistique,140440.291287848,3034.12634590619,260582.051796788,1,1,0,1,18
727,181.75,113377.073656653,1195.35407922585,243820.600118257,708.908087853456,15.3127347521032,-441.29499999995,835.180479833304,0.197294648872125,45.5436277074693,1.83905852134029,48983.0097087379,0,Retour balistique,140970.271872489,3078.14032827007,260711.595836444,1,1,0,1,18
728,182,113554.300678616,1199.18226291387,243709.663243257,708.908087853454,15.3127347521032,-443.747499999949,836.478930174474,0.200823722747537,45.6037944887472,1.83935434039174,48983.0097087379,0,Retour balistique,141500.217725172,3122.57054279395,260841.1323761,1,1,0,1,18
729,182.25,113731.52770058,1203.0104466019,243598.113243257,708.908087853452,15.3127347521031,-446.199999999948,837.782547484477,0.204342970712659,45.663721925635,1.83965457456015,48983.0097087379,0,Retour balistique,142030.128519002,3167.41696207104,260970.661415756,1,1,0,1,18
730,182.5,113908.754722543,1206.83863028993,243485.950118257,708.90808785345,15.3127347521031,-448.652499999946,839.091307681009,0.207852419538494,45.7234109700585,1.8399591803788,48983.0097087379,0,Retour balistique,142560.003927102,3212.67955843782,261100.182955413,1,1,0,1,18
